,hh_income,hh_lifeCycle,occupation_type,age,motif_H,motif_HOH,motif_HOOH,motif_HOWH,motif_HOWOH,motif_HWH,motif_HWOH,motif_HWOWH,motif_HWWH,work_block,home_block,third_places_block
6668,11,6,2,44,0,0,0,0,0,0,1,0,0,29,10,20.0
6669,10,2,2,68,0,0,0,0,0,0,1,0,0,29,24,24.0
6670,9,2,2,55,0,0,0,0,0,0,0,1,0,29,28,11.0
6671,9,2,2,59,0,0,0,0,0,1,0,0,0,29,24,
6672,2,6,2,22,0,0,0,0,0,1,0,0,0,29,34,
6673,10,2,2,68,0,0,0,0,0,0,1,0,0,29,28,4.0
6674,1,1,2,62,0,1,0,0,0,0,0,0,0,29,10,7.0
6675,8,10,2,63,0,0,0,0,0,0,1,0,0,29,18,12.0
6676,7,8,2,50,0,0,0,0,0,1,0,0,0,29,12,
6677,7,1,2,65,0,0,0,0,0,0,1,0,0,29,32,17.0
6678,5,10,2,62,0,0,0,0,0,1,0,0,0,29,26,
6679,7,4,2,32,0,1,0,0,0,0,0,0,0,29,4,4.0
6680,7,10,2,38,0,0,0,0,1,0,0,0,0,29,15,4.0
6681,6,6,3,44,0,0,0,0,1,0,0,0,0,29,9,15.0
6682,6,8,3,69,0,1,0,0,0,0,0,0,0,29,2,25.0
6683,5,6,3,60,0,0,0,0,0,1,0,0,0,29,6,
6684,8,8,3,22,0,0,0,0,0,1,0,0,0,29,20,
6685,1,2,3,70,0,1,0,0,0,0,0,0,0,29,8,15.0
6686,8,8,3,27,0,0,1,0,0,0,0,0,0,29,31,20.0
6687,5,10,3,36,0,0,1,0,0,0,0,0,0,29,2,14.0
6688,11,2,3,53,0,0,0,0,0,1,0,0,0,29,27,
6689,4,6,3,41,0,0,0,0,0,1,0,0,0,29,33,
6690,10,10,3,56,0,0,0,0,0,0,0,0,1,29,3,
6691,8,8,3,27,0,0,1,0,0,0,0,0,0,29,9,15.0
6692,8,1,3,42,0,0,0,1,0,0,0,0,0,29,28,4.0
6693,7,1,3,67,0,0,0,0,0,1,0,0,0,29,23,
6694,11,2,3,53,0,0,0,0,0,1,0,0,0,29,4,
6695,8,10,3,50,0,0,0,0,0,0,1,0,0,29,2,1.0
6696,9,10,3,67,0,0,0,0,0,0,1,0,0,29,21,31.0
6697,7,4,3,50,0,0,0,0,0,1,0,0,0,29,19,
6698,5,8,3,55,0,0,0,0,0,1,0,0,0,29,5,
6699,9,10,3,67,0,0,0,0,0,0,1,0,0,29,32,5.0
6700,8,8,3,19,0,0,0,0,0,1,0,0,0,29,10,
6701,6,6,3,57,0,0,0,0,0,1,0,0,0,29,28,
6702,3,1,3,67,0,0,0,0,0,0,0,0,1,29,21,
6703,8,2,3,59,0,0,0,0,0,1,0,0,0,29,24,
6704,8,6,3,51,0,0,0,0,1,0,0,0,0,29,6,15.0
6705,8,6,3,40,0,0,0,0,0,0,0,0,1,29,22,
6706,7,1,3,67,0,0,0,0,0,1,0,0,0,29,23,
6707,8,2,3,41,0,0,0,0,0,1,0,0,0,29,28,
6708,5,6,3,58,0,0,0,1,0,0,0,0,0,29,12,4.0
6709,6,6,3,55,0,0,0,0,0,0,1,0,0,29,28,14.0
6710,7,2,3,70,0,0,0,0,0,1,0,0,0,29,23,
6711,6,2,3,63,0,0,0,0,0,1,0,0,0,29,25,
6712,4,2,3,62,0,0,1,0,0,0,0,0,0,29,18,7.0
6713,5,8,3,55,0,0,0,0,0,1,0,0,0,29,12,
6714,4,8,3,59,0,0,0,0,0,1,0,0,0,29,27,
6715,6,8,3,69,0,1,0,0,0,0,0,0,0,29,26,11.0
6716,7,4,3,41,0,1,0,0,0,0,0,0,0,29,29,21.0
6717,8,6,3,51,0,0,0,0,1,0,0,0,0,29,32,14.0
6718,10,2,3,50,0,0,0,0,0,1,0,0,0,29,24,
6719,6,2,3,58,0,0,0,0,0,1,0,0,0,29,2,
6720,6,2,3,51,0,1,0,0,0,0,0,0,0,29,4,20.0
6721,6,1,3,46,0,1,0,0,0,0,0,0,0,29,19,18.0
6722,5,10,3,36,0,0,1,0,0,0,0,0,0,29,33,8.0
6723,8,1,3,42,0,0,0,1,0,0,0,0,0,29,6,4.0
6724,8,1,3,71,0,0,0,1,0,0,0,0,0,29,6,14.0
6725,11,4,3,39,0,0,0,0,0,1,0,0,0,29,11,
6726,6,10,3,65,0,0,0,0,0,0,1,0,0,29,20,23.0
6727,2,10,3,58,0,0,0,0,0,0,1,0,0,29,24,29.0
6728,6,2,3,51,0,1,0,0,0,0,0,0,0,29,14,15.0
6729,10,2,3,57,0,0,0,0,0,0,1,0,0,29,5,28.0
6730,6,6,3,44,0,0,0,0,1,0,0,0,0,29,3,29.0
6731,9,4,3,42,0,0,0,0,0,0,1,0,0,29,29,18.0
6732,8,6,3,51,0,0,0,0,1,0,0,0,0,29,5,11.0
6733,1,2,3,70,0,1,0,0,0,0,0,0,0,29,14,7.0
6734,6,2,3,63,0,0,0,0,0,1,0,0,0,29,29,
6735,6,1,3,49,0,0,0,0,0,1,0,0,0,29,22,
6736,9,4,3,39,0,0,0,0,0,0,1,0,0,29,27,22.0
6737,6,4,3,43,0,0,0,0,1,0,0,0,0,29,32,18.0
6738,8,2,3,22,0,0,0,0,0,1,0,0,0,29,4,
6739,6,4,3,43,0,0,0,0,1,0,0,0,0,29,29,34.0
6740,8,6,3,40,0,0,0,0,0,0,0,0,1,29,34,
6741,11,2,3,53,0,0,0,0,0,1,0,0,0,29,9,
6742,11,4,4,39,0,0,0,0,0,1,0,0,0,29,28,
6743,11,6,4,35,0,0,0,0,0,0,1,0,0,29,31,23.0
6744,8,2,4,27,0,0,0,0,0,1,0,0,0,29,20,
6745,11,2,4,39,0,0,0,0,0,0,0,1,0,29,14,2.0
6746,10,2,4,61,0,0,0,0,0,1,0,0,0,29,18,
6747,8,2,4,57,0,0,0,0,0,0,0,0,1,29,31,
6748,7,5,4,48,0,1,0,0,0,0,0,0,0,29,21,4.0
6749,5,8,4,25,0,0,0,0,0,1,0,0,0,29,31,
6750,10,7,4,52,0,0,0,0,0,1,0,0,0,29,25,
6751,4,6,4,35,0,0,0,0,0,0,1,0,0,29,3,17.0
6752,7,2,4,25,0,0,0,0,0,0,1,0,0,29,24,5.0
6753,7,6,4,47,0,0,0,0,0,0,1,0,0,29,6,20.0
6754,6,2,4,25,0,0,0,0,0,0,0,1,0,29,27,8.0
6755,4,1,4,60,0,0,0,0,0,0,1,0,0,29,25,18.0
6756,10,2,4,32,0,0,0,0,0,1,0,0,0,29,9,
6757,7,6,4,43,0,0,0,0,0,0,0,0,1,29,12,
6758,6,2,4,58,0,0,0,0,0,0,1,0,0,29,3,14.0
6759,8,2,4,60,0,0,0,0,0,1,0,0,0,29,5,
6760,8,2,4,60,0,0,0,0,0,1,0,0,0,29,23,
6761,11,2,4,62,0,0,0,0,0,1,0,0,0,29,5,
6762,3,6,4,46,0,0,0,0,0,1,0,0,0,29,29,
6763,3,2,4,28,0,0,1,0,0,0,0,0,0,29,26,2.0
6764,9,2,4,64,0,0,0,1,0,0,0,0,0,29,20,28.0
6765,11,1,4,78,0,0,0,0,0,1,0,0,0,29,34,
6766,6,2,4,73,0,0,0,1,0,0,0,0,0,29,4,32.0
6767,7,4,5,16,0,1,0,0,0,0,0,0,0,29,12,1.0
6768,1,6,5,17,0,0,0,0,0,0,1,0,0,29,6,33.0
6769,8,6,5,16,0,0,1,0,0,0,0,0,0,29,11,20.0
6770,3,6,5,16,0,0,0,0,0,1,0,0,0,29,22,
6771,5,6,5,17,0,0,0,0,0,0,1,0,0,29,6,17.0
6772,1,5,5,17,0,0,0,0,0,1,0,0,0,29,33,
6773,7,4,5,16,0,1,0,0,0,0,0,0,0,29,23,4.0
6774,7,6,5,16,0,0,0,0,0,0,1,0,0,29,18,11.0
6775,7,4,5,16,0,1,0,0,0,0,0,0,0,29,9,29.0
6776,1,7,5,17,0,0,0,0,0,0,0,1,0,29,3,15.0
6777,1,3,5,16,0,0,0,0,0,1,0,0,0,29,24,
6778,7,8,5,16,0,0,0,0,0,1,0,0,0,29,12,
6779,1,7,5,17,0,0,0,0,0,0,0,1,0,29,15,19.0
6780,7,4,5,17,0,0,0,0,0,1,0,0,0,29,14,
6781,7,4,5,17,0,0,0,0,0,1,0,0,0,29,29,
6782,6,8,5,16,0,1,0,0,0,0,0,0,0,29,26,11.0
6783,4,8,5,17,0,0,0,0,0,1,0,0,0,29,9,
6784,6,8,5,16,0,1,0,0,0,0,0,0,0,29,10,14.0
6785,1,5,5,17,0,0,0,0,0,1,0,0,0,29,24,
6786,5,6,5,17,0,0,0,0,0,0,1,0,0,29,29,31.0
6787,7,4,5,16,0,1,0,0,0,0,0,0,0,29,9,2.0
6788,1,6,5,17,0,0,0,0,0,0,1,0,0,29,18,9.0
6789,3,6,5,16,0,0,0,0,0,1,0,0,0,29,24,
6790,1,6,5,17,0,0,0,0,0,0,1,0,0,29,25,32.0
6791,7,4,5,16,0,0,0,0,0,0,1,0,0,29,1,22.0
6792,8,8,5,17,0,0,0,0,0,1,0,0,0,29,5,
6793,7,6,5,16,0,0,0,0,0,0,1,0,0,29,26,9.0
6794,8,6,5,16,0,0,1,0,0,0,0,0,0,29,5,21.0
6795,5,6,5,17,0,0,0,0,0,0,1,0,0,29,4,30.0
6796,9,6,5,17,0,0,0,0,0,0,1,0,0,29,28,13.0
6797,7,6,5,17,0,0,0,1,0,0,0,0,0,29,33,5.0
6798,5,7,5,16,0,1,0,0,0,0,0,0,0,29,33,5.0
6799,8,8,5,17,0,0,1,0,0,0,0,0,0,29,18,33.0
6800,7,6,5,16,0,0,0,0,0,0,1,0,0,29,5,21.0
6801,8,6,5,16,0,0,1,0,0,0,0,0,0,29,31,4.0
6802,5,6,5,17,0,0,0,0,0,0,1,0,0,29,25,21.0
6803,7,4,5,17,0,0,0,0,0,1,0,0,0,29,28,
6804,6,8,5,16,0,0,0,0,1,0,0,0,0,29,20,11.0
6805,1,3,5,16,0,0,0,0,0,1,0,0,0,29,14,
6806,7,6,5,17,0,0,0,1,0,0,0,0,0,29,9,2.0
6807,8,8,5,17,0,0,1,0,0,0,0,0,0,29,34,21.0
6808,5,7,5,16,0,1,0,0,0,0,0,0,0,29,5,14.0
6809,1,5,5,17,0,0,0,0,0,1,0,0,0,29,24,
6810,6,8,5,16,0,1,0,0,0,0,0,0,0,29,18,12.0
6811,8,8,5,16,0,0,0,0,0,0,1,0,0,29,24,9.0
6812,7,6,5,16,0,0,0,0,0,0,1,0,0,29,5,14.0
6813,5,6,5,17,0,0,0,0,0,1,0,0,0,29,5,
6814,3,6,5,16,0,0,0,0,0,1,0,0,0,29,31,
6815,8,8,5,16,0,0,0,0,0,0,1,0,0,29,21,22.0
6816,6,8,5,16,0,1,0,0,0,0,0,0,0,29,4,31.0
6817,1,5,5,17,0,0,0,0,0,1,0,0,0,29,31,
6818,6,8,5,16,0,0,0,0,1,0,0,0,0,29,28,12.0
6819,8,8,5,17,0,0,0,0,0,1,0,0,0,29,12,
6820,3,6,5,16,0,0,0,0,0,1,0,0,0,29,2,
6821,8,8,5,17,0,0,1,0,0,0,0,0,0,29,34,26.0
6822,7,4,5,17,0,0,0,0,0,1,0,0,0,29,12,
6823,1,5,5,17,0,0,0,0,0,1,0,0,0,29,22,
6824,3,6,5,16,0,0,0,0,0,1,0,0,0,29,8,
6825,6,8,5,16,0,0,0,0,1,0,0,0,0,29,31,29.0
6826,1,5,5,17,0,0,0,0,0,1,0,0,0,29,25,
6827,3,6,5,16,0,0,0,0,0,1,0,0,0,29,14,
6828,7,6,5,17,0,0,0,1,0,0,0,0,0,29,34,31.0
6829,5,6,5,17,0,0,0,0,0,1,0,0,0,29,3,
6830,5,6,5,17,0,0,0,0,0,0,1,0,0,29,29,15.0
6831,8,6,5,16,0,0,1,0,0,0,0,0,0,29,31,12.0
6832,8,8,5,16,0,0,0,0,0,0,1,0,0,29,27,23.0
6833,1,7,5,17,0,0,0,0,0,0,0,1,0,29,10,28.0
6834,7,6,5,17,0,0,0,1,0,0,0,0,0,29,12,13.0
6835,3,6,5,16,0,0,0,0,0,1,0,0,0,29,31,
6836,8,8,5,16,0,0,0,0,0,0,1,0,0,29,28,20.0
6837,1,7,5,17,0,0,0,0,0,0,0,1,0,29,9,23.0
6838,5,6,5,17,0,0,0,0,0,0,1,0,0,29,20,7.0
6839,9,6,5,17,0,0,0,0,0,0,1,0,0,29,4,20.0
6840,8,8,5,16,0,0,0,0,0,0,1,0,0,29,31,1.0
6841,7,6,5,17,0,0,0,1,0,0,0,0,0,29,15,31.0
6842,5,10,2,33,0,0,0,0,0,0,1,0,0,30,15,15.0
6843,7,1,2,39,0,0,0,0,0,1,0,0,0,30,1,
6844,9,10,2,67,0,0,0,0,0,1,0,0,0,30,8,
6845,10,6,2,49,0,0,0,1,0,0,0,0,0,30,28,14.0
6846,6,2,2,37,0,0,0,0,1,0,0,0,0,30,22,25.0
6847,10,2,2,38,0,0,0,0,0,0,1,0,0,30,31,23.0
6848,6,1,2,62,0,0,0,0,0,0,1,0,0,30,3,13.0
6849,10,10,2,57,0,0,1,0,0,0,0,0,0,30,6,24.0
6850,7,10,2,38,0,0,0,0,1,0,0,0,0,30,4,11.0
6851,2,4,2,39,0,0,0,1,0,0,0,0,0,30,12,11.0
6852,8,2,2,27,0,0,0,0,0,0,0,1,0,30,10,26.0
6853,6,10,2,60,0,0,0,0,0,1,0,0,0,30,11,
6854,1,8,2,22,0,0,0,0,0,0,1,0,0,30,15,18.0
6855,5,5,2,56,0,1,0,0,0,0,0,0,0,30,20,15.0
6856,5,10,2,41,0,0,0,0,0,0,1,0,0,30,4,14.0
6857,6,4,2,38,0,0,0,0,1,0,0,0,0,30,6,20.0
6858,1,1,2,62,0,1,0,0,0,0,0,0,0,30,4,23.0
6859,5,10,2,62,0,0,0,0,0,1,0,0,0,30,5,
6860,7,1,2,61,0,0,0,1,0,0,0,0,0,30,10,28.0
6861,1,1,2,62,0,1,0,0,0,0,0,0,0,30,10,17.0
6862,6,1,2,60,0,0,0,0,0,0,1,0,0,30,9,24.0
6863,9,2,3,28,0,0,0,0,0,0,1,0,0,30,24,32.0
6864,1,2,3,70,0,1,0,0,0,0,0,0,0,30,23,24.0
6865,6,2,3,58,0,0,0,0,0,1,0,0,0,30,5,
6866,8,8,3,22,0,0,0,0,0,1,0,0,0,30,5,
6867,8,2,3,59,0,0,0,0,0,1,0,0,0,30,21,
6868,11,2,3,38,0,0,0,1,0,0,0,0,0,30,6,18.0
6869,8,2,3,26,0,0,0,0,0,1,0,0,0,30,12,
6870,6,2,3,58,0,0,0,0,0,1,0,0,0,30,2,
6871,7,1,3,67,0,0,0,0,0,1,0,0,0,30,6,
6872,10,2,3,50,0,0,0,0,0,1,0,0,0,30,5,
6873,11,2,3,59,0,0,0,0,0,1,0,0,0,30,14,
6874,7,1,3,67,0,0,0,0,0,1,0,0,0,30,34,
6875,9,2,3,28,0,0,0,0,0,0,1,0,0,30,24,11.0
6876,6,2,3,23,0,0,0,0,0,1,0,0,0,30,20,
6877,10,10,3,56,0,0,0,0,0,0,0,0,1,30,6,
6878,6,8,3,69,0,1,0,0,0,0,0,0,0,30,12,19.0
6879,1,1,3,25,0,0,0,1,0,0,0,0,0,30,27,32.0
6880,10,2,3,22,0,0,0,0,0,0,0,0,1,30,24,
6881,2,3,3,44,0,0,0,0,1,0,0,0,0,30,21,18.0
6882,9,10,3,67,0,0,0,0,0,0,1,0,0,30,21,7.0
6883,2,10,3,58,0,0,0,0,0,0,1,0,0,30,10,25.0
6884,9,4,3,42,0,0,0,0,0,0,1,0,0,30,27,32.0
6885,9,4,3,39,0,0,0,0,0,0,1,0,0,30,33,28.0
6886,5,1,3,51,0,0,0,0,0,0,1,0,0,30,15,25.0
6887,6,6,3,57,0,0,0,0,0,1,0,0,0,30,19,
6888,1,2,3,70,0,1,0,0,0,0,0,0,0,30,10,7.0
6889,9,10,3,67,0,0,0,0,0,0,1,0,0,30,33,24.0
6890,7,1,3,67,0,0,0,0,0,1,0,0,0,30,28,
6891,9,4,3,42,0,0,0,0,0,0,1,0,0,30,4,28.0
6892,2,10,3,58,0,0,0,0,0,0,1,0,0,30,24,9.0
6893,7,1,3,67,0,0,0,0,0,1,0,0,0,30,5,
6894,8,6,3,51,0,0,0,0,1,0,0,0,0,30,21,18.0
6895,6,4,3,40,0,0,0,1,0,0,0,0,0,30,25,11.0
6896,1,1,3,25,0,0,0,1,0,0,0,0,0,30,31,17.0
6897,6,1,3,49,0,0,0,0,0,0,0,0,1,30,2,
6898,7,4,3,41,0,1,0,0,0,0,0,0,0,30,29,32.0
6899,6,6,3,48,0,0,0,1,0,0,0,0,0,30,6,29.0
6900,6,1,3,46,0,1,0,0,0,0,0,0,0,30,20,18.0
6901,1,1,3,25,0,0,0,1,0,0,0,0,0,30,34,15.0
6902,6,8,3,69,0,1,0,0,0,0,0,0,0,30,20,28.0
6903,9,8,3,60,0,1,0,0,0,0,0,0,0,30,14,22.0
6904,6,10,3,65,0,0,0,0,0,0,1,0,0,30,14,2.0
6905,6,2,3,58,0,0,0,0,0,1,0,0,0,30,20,
6906,10,2,3,57,0,0,0,0,0,0,1,0,0,30,9,31.0
6907,7,4,3,50,0,0,0,0,0,1,0,0,0,30,3,
6908,6,2,3,58,0,0,0,0,0,1,0,0,0,30,31,
6909,6,6,3,55,0,0,0,0,0,0,1,0,0,30,28,19.0
6910,8,1,3,42,0,0,0,1,0,0,0,0,0,30,4,17.0
6911,6,1,3,49,0,0,0,0,0,1,0,0,0,30,6,
6912,11,4,3,39,0,0,0,0,0,1,0,0,0,30,10,
6913,10,2,3,37,0,0,0,0,1,0,0,0,0,30,27,29.0
6914,8,8,3,19,0,0,0,0,0,1,0,0,0,30,20,
6915,10,2,3,22,0,0,0,0,0,0,0,0,1,30,11,
6916,7,2,3,34,0,0,0,0,0,1,0,0,0,30,25,
6917,5,1,3,51,0,0,0,0,0,0,1,0,0,30,3,1.0
6918,11,2,3,59,0,0,0,0,0,1,0,0,0,30,5,
6919,6,10,3,65,0,0,0,0,0,0,1,0,0,30,4,15.0
6920,6,6,3,57,0,0,0,0,0,1,0,0,0,30,26,
6921,10,2,3,50,0,0,0,0,0,1,0,0,0,30,25,
6922,6,4,3,43,0,0,0,0,1,0,0,0,0,30,6,25.0
6923,8,6,3,40,0,0,0,0,0,0,0,0,1,30,10,
6924,6,4,3,40,0,0,0,1,0,0,0,0,0,30,10,25.0
6925,4,2,4,26,0,0,0,0,0,1,0,0,0,30,34,
6926,8,1,4,39,0,0,0,0,0,0,1,0,0,30,23,17.0
6927,11,2,4,39,0,0,0,0,0,0,0,1,0,30,6,1.0
6928,11,2,4,58,0,0,0,0,0,0,1,0,0,30,24,4.0
6929,8,2,4,27,0,0,0,0,0,1,0,0,0,30,20,
6930,7,2,4,28,0,0,1,0,0,0,0,0,0,30,9,11.0
6931,7,4,4,29,0,0,0,0,0,0,0,1,0,30,3,7.0
6932,10,2,4,50,0,0,0,0,0,1,0,0,0,30,14,
6933,7,4,4,28,0,0,0,1,0,0,0,0,0,30,20,4.0
6934,7,2,4,34,0,0,0,0,0,0,0,1,0,30,14,14.0
6935,6,2,4,24,0,0,0,0,0,0,0,0,1,30,18,
6936,6,1,4,50,0,0,0,0,0,0,0,1,0,30,3,25.0
6937,6,1,4,23,0,0,0,0,0,1,0,0,0,30,8,
6938,7,4,4,29,0,0,0,0,0,0,0,1,0,30,25,23.0
6939,11,10,4,25,0,0,0,1,0,0,0,0,0,30,3,33.0
6940,11,6,4,44,0,1,0,0,0,0,0,0,0,30,20,24.0
6941,8,2,4,29,0,0,0,0,0,1,0,0,0,30,33,
6942,8,1,4,40,0,0,0,0,0,0,1,0,0,30,25,14.0
6943,10,2,4,37,0,0,0,0,0,1,0,0,0,30,19,
6944,6,10,4,69,0,0,0,0,0,1,0,0,0,30,3,
6945,7,1,4,44,0,0,0,0,0,1,0,0,0,30,26,
6946,8,2,4,60,0,0,0,0,0,1,0,0,0,30,20,
6947,9,1,4,31,0,1,0,0,0,0,0,0,0,30,31,14.0
6948,9,6,4,53,0,0,0,1,0,0,0,0,0,30,20,6.0
6949,6,2,4,30,0,0,0,0,0,0,1,0,0,30,33,14.0
6950,9,8,4,58,0,0,1,0,0,0,0,0,0,30,23,14.0
6951,9,2,4,34,0,0,0,0,0,1,0,0,0,30,3,
6952,8,2,4,55,0,0,0,0,0,0,1,0,0,30,20,12.0
6953,6,9,4,74,0,0,1,0,0,0,0,0,0,30,2,18.0
6954,6,10,4,59,0,0,0,0,0,0,0,1,0,30,34,5.0
6955,10,2,4,58,0,1,0,0,0,0,0,0,0,30,24,18.0
6956,7,2,4,31,0,0,0,0,0,0,1,0,0,30,25,10.0
6957,11,2,4,41,0,0,0,0,0,0,1,0,0,30,5,26.0
6958,10,2,4,29,0,0,0,0,0,1,0,0,0,30,10,
6959,11,6,4,48,0,0,1,0,0,0,0,0,0,30,34,24.0
6960,10,10,4,64,0,1,0,0,0,0,0,0,0,30,20,26.0
6961,6,2,4,28,0,0,0,0,0,0,1,0,0,30,9,22.0
6962,9,2,4,50,0,0,0,0,0,1,0,0,0,30,31,
6963,10,10,4,71,0,0,0,0,0,1,0,0,0,30,5,
6964,10,4,4,32,0,0,0,0,0,1,0,0,0,30,9,
6965,9,8,4,49,0,0,0,0,0,0,1,0,0,30,27,18.0
6966,8,2,4,35,0,0,0,0,0,0,1,0,0,30,24,15.0
6967,8,6,4,53,0,0,0,0,0,1,0,0,0,30,15,
6968,11,2,4,72,0,1,0,0,0,0,0,0,0,30,31,25.0
6969,10,6,4,45,0,0,0,0,1,0,0,0,0,30,26,33.0
6970,11,2,4,31,0,0,0,0,1,0,0,0,0,30,14,23.0
6971,7,4,4,29,0,0,0,0,0,0,0,1,0,30,21,31.0
6972,7,2,4,32,0,0,0,0,0,1,0,0,0,30,26,
6973,8,2,4,27,0,0,0,0,0,1,0,0,0,30,26,
6974,9,2,4,23,0,0,0,0,0,0,1,0,0,30,14,23.0
6975,11,2,4,65,0,0,0,0,0,0,0,0,1,30,8,
6976,11,2,4,39,0,0,0,0,1,0,0,0,0,30,31,2.0
6977,11,2,4,33,0,0,0,1,0,0,0,0,0,30,22,10.0
6978,11,2,4,72,0,1,0,0,0,0,0,0,0,30,26,22.0
6979,9,2,4,45,0,1,0,0,0,0,0,0,0,30,34,15.0
6980,11,4,4,41,0,0,0,0,0,0,1,0,0,30,34,14.0
6981,6,1,4,31,0,0,0,0,0,1,0,0,0,30,18,
6982,11,6,4,51,0,1,0,0,0,0,0,0,0,30,25,24.0
6983,11,4,4,36,0,0,0,0,0,1,0,0,0,30,15,
6984,5,1,4,25,0,0,0,0,0,1,0,0,0,30,15,
6985,6,2,4,34,0,0,0,0,0,1,0,0,0,30,23,
6986,10,10,4,64,0,0,0,1,0,0,0,0,0,30,9,7.0
6987,5,6,4,32,0,0,0,0,0,1,0,0,0,30,27,
6988,11,10,4,68,0,0,1,0,0,0,0,0,0,30,9,11.0
6989,8,8,4,43,0,0,0,0,0,1,0,0,0,30,27,
6990,9,2,4,66,0,0,1,0,0,0,0,0,0,30,14,8.0
6991,5,2,4,46,0,0,0,0,0,0,0,1,0,30,26,24.0
6992,8,2,4,30,0,0,0,0,0,0,1,0,0,30,15,5.0
6993,8,1,4,44,0,0,1,0,0,0,0,0,0,30,22,11.0
6994,6,2,4,30,0,0,0,0,0,0,1,0,0,30,5,15.0
6995,7,2,4,29,0,1,0,0,0,0,0,0,0,30,28,17.0
6996,11,2,4,36,0,0,0,0,1,0,0,0,0,30,3,18.0
6997,9,2,4,66,0,0,1,0,0,0,0,0,0,30,28,2.0
6998,10,2,4,29,0,0,0,0,0,1,0,0,0,30,24,
6999,9,4,4,35,0,0,0,1,0,0,0,0,0,30,34,5.0
7000,3,2,4,59,0,0,0,0,0,1,0,0,0,30,9,
7001,2,2,4,55,0,0,1,0,0,0,0,0,0,30,26,22.0
7002,7,3,4,35,0,0,1,0,0,0,0,0,0,30,26,33.0
7003,9,1,4,62,0,0,0,0,0,0,1,0,0,30,24,23.0
7004,8,1,4,62,0,0,0,1,0,0,0,0,0,30,2,19.0
7005,6,1,4,27,0,0,0,1,0,0,0,0,0,30,19,1.0
7006,8,1,4,37,0,0,1,0,0,0,0,0,0,30,4,29.0
7007,4,1,4,40,0,0,0,0,1,0,0,0,0,30,24,9.0
7008,7,4,4,38,0,0,0,0,0,1,0,0,0,30,6,
7009,8,6,4,22,0,1,0,0,0,0,0,0,0,30,32,7.0
7010,6,1,4,28,0,0,0,0,0,0,0,1,0,30,24,22.0
7011,8,2,4,30,0,0,0,0,0,0,1,0,0,30,8,18.0
7012,9,6,4,46,0,0,0,0,0,0,1,0,0,30,25,4.0
7013,2,1,4,28,0,0,0,1,0,0,0,0,0,30,32,11.0
7014,10,2,4,37,0,0,0,0,0,0,1,0,0,30,17,23.0
7015,5,6,4,44,0,1,0,0,0,0,0,0,0,30,3,15.0
7016,9,1,4,25,0,0,0,0,0,1,0,0,0,30,3,
7017,6,2,4,26,0,0,0,0,0,0,1,0,0,30,23,4.0
7018,7,6,5,16,0,0,0,0,0,0,1,0,0,30,27,23.0
7019,1,5,5,17,0,0,0,0,0,1,0,0,0,30,14,
7020,7,4,5,16,0,1,0,0,0,0,0,0,0,30,32,12.0
7021,8,8,5,17,0,0,1,0,0,0,0,0,0,30,32,19.0
7022,8,8,5,17,0,0,1,0,0,0,0,0,0,30,20,32.0
7023,7,6,5,17,0,0,0,1,0,0,0,0,0,30,24,18.0
7024,8,8,5,17,0,0,1,0,0,0,0,0,0,30,15,24.0
7025,1,6,5,17,0,0,0,0,0,0,1,0,0,30,26,18.0
7026,1,6,5,17,0,0,0,0,0,0,1,0,0,30,4,17.0
7027,8,8,5,16,0,0,0,0,0,0,1,0,0,30,2,4.0
7028,1,7,5,17,0,0,0,0,0,0,0,1,0,30,5,2.0
7029,5,6,5,17,0,0,0,0,0,1,0,0,0,30,25,
7030,6,8,5,16,0,1,0,0,0,0,0,0,0,30,6,29.0
7031,8,8,5,17,0,0,0,0,0,1,0,0,0,30,27,
7032,1,5,5,17,0,0,0,0,0,1,0,0,0,30,31,
7033,7,6,5,16,0,0,0,0,0,0,1,0,0,30,18,12.0
7034,7,4,5,17,0,0,0,0,0,1,0,0,0,30,14,
7035,9,6,5,17,0,0,0,0,0,0,1,0,0,30,23,24.0
7036,5,7,5,16,0,1,0,0,0,0,0,0,0,30,4,12.0
7037,3,6,5,16,0,0,0,0,0,1,0,0,0,30,24,
7038,1,5,5,17,0,0,0,0,0,1,0,0,0,30,15,
7039,1,5,5,17,0,0,0,0,0,1,0,0,0,30,20,
7040,4,8,5,17,0,0,0,0,0,1,0,0,0,30,3,
7041,8,6,5,16,0,0,1,0,0,0,0,0,0,30,34,14.0
7042,5,6,5,17,0,0,0,0,0,0,1,0,0,30,12,11.0
7043,7,6,5,16,0,0,0,0,0,0,1,0,0,30,6,5.0
7044,7,4,5,17,0,0,0,0,0,1,0,0,0,30,33,
7045,1,6,5,17,0,0,0,0,0,0,1,0,0,30,26,22.0
7046,10,8,5,17,0,0,0,0,0,1,0,0,0,30,9,
7047,3,6,5,16,0,0,0,0,0,1,0,0,0,30,4,
7048,1,3,5,16,0,0,0,0,0,1,0,0,0,30,9,
7049,8,8,5,17,0,0,1,0,0,0,0,0,0,30,5,9.0
7050,8,8,5,17,0,0,1,0,0,0,0,0,0,30,28,32.0
7051,5,7,5,16,0,1,0,0,0,0,0,0,0,30,9,32.0
7052,7,7,1,38,0,0,0,0,0,1,0,0,0,31,11,
7053,11,1,1,32,0,0,0,0,0,0,0,1,0,31,15,7.0
7054,6,2,1,63,0,1,0,0,0,0,0,0,0,31,12,15.0
